Tuổi,Nghỉ_việc,Tần_suất_công_tác,Mức_tính_theo_ngày,Phòng_ban,Khoảng_cách_từ_nhà,Trình_độ_học_vấn,Chuyên_ngành_đào_tạo,Số_lượng_nhân_viên,Mã_nhân_viên,Mức_hài_lòng_môi_trường,Giới_tính,Mức_tính_theo_giờ,Mức_độ_gắn_kết_công_việc,Cấp_bậc_công_việc,Vai_trò_công_việc,Mức_hài_lòng_công_việc,Tình_trạng_hôn_nhân,Thu_nhập_hàng_tháng,Mức_tính_theo_tháng,Số_công_ty_đã_làm,Trên_18_tuổi,Làm_thêm_giờ,Tỷ_lệ_tăng_lương_phần_trăm,Đánh_giá_hiệu_suất,Mức_hài_lòng_mối_quan_hệ,Số_giờ_tiêu_chuẩn,Mức_quyền_chọn_cổ_phiếu,Tổng_số_năm_làm_việc,Số_lần_đào_tạo_năm_trước,Cân_bằng_công_việc_cuộc_sống,Số_năm_tại_công_ty,Số_năm_ở_vai_trò_hiện_tại,Số_năm_từ_lần_thăng_chức_gần_nhất,Số_năm_làm_với_quản_lý_hiện_tại
33,Không,Ít_khi_công_tác,1216,Kinh_doanh,8,4,Tiếp_thị,1,677,3,Nam,39,3,2,Chuyên_viên_kinh_doanh,3,Ly_hôn,7104,20431,0,Có,Không,12,3,4,80,0,6,3,3,5,0,1,2
32,Không,Ít_khi_công_tác,646,Nghiên_cứu_và_Phát_triển,9,4,Khoa_học_sự_sống,1,679,1,Nữ,92,3,2,Nhà_nghiên_cứu_khoa_học,4,Đã_kết_hôn,6322,18089,1,Có,Có,12,3,4,80,1,6,2,2,6,4,0,5
30,Không,Thường_xuyên_công_tác,160,Nghiên_cứu_và_Phát_triển,3,3,Y_khoa,1,680,3,Nữ,71,3,1,Nhà_nghiên_cứu_khoa_học,3,Ly_hôn,2083,22653,1,Có,Không,20,4,3,80,1,1,2,3,1,0,0,0
53,Không,Ít_khi_công_tác,238,Kinh_doanh,1,1,Y_khoa,1,682,4,Nữ,34,3,2,Chuyên_viên_kinh_doanh,1,Độc_thân,8381,7507,7,Có,Không,20,4,4,80,0,18,2,4,14,7,8,10
34,Không,Ít_khi_công_tác,1397,Nghiên_cứu_và_Phát_triển,1,5,Khoa_học_sự_sống,1,683,2,Nam,42,3,1,Nhà_nghiên_cứu_khoa_học,4,Đã_kết_hôn,2691,7660,1,Có,Không,12,3,4,80,1,10,4,2,10,9,8,8
45,Có,Thường_xuyên_công_tác,306,Kinh_doanh,26,4,Khoa_học_sự_sống,1,684,1,Nữ,100,3,2,Chuyên_viên_kinh_doanh,1,Đã_kết_hôn,4286,5630,2,Có,Không,14,3,4,80,2,5,4,3,1,1,0,0
26,Không,Ít_khi_công_tác,991,Nghiên_cứu_và_Phát_triển,6,3,Khoa_học_sự_sống,1,686,3,Nữ,71,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,4,Đã_kết_hôn,2659,17759,1,Có,Có,13,3,3,80,1,3,2,3,3,2,0,2
37,Không,Ít_khi_công_tác,482,Nghiên_cứu_và_Phát_triển,3,3,Khác,1,689,3,Nam,36,3,3,Giám_đốc_sản_xuất,3,Đã_kết_hôn,9434,9606,1,Có,Không,15,3,3,80,1,10,2,3,10,7,7,8
29,Không,Ít_khi_công_tác,1176,Kinh_doanh,3,2,Y_khoa,1,690,2,Nữ,62,3,2,Chuyên_viên_kinh_doanh,3,Đã_kết_hôn,5561,3487,1,Có,Không,14,3,1,80,1,6,5,2,6,0,1,2
35,Không,Ít_khi_công_tác,1017,Nghiên_cứu_và_Phát_triển,6,4,Khoa_học_sự_sống,1,691,2,Nam,82,1,2,Nhà_nghiên_cứu_khoa_học,4,Độc_thân,6646,19368,1,Có,Không,13,3,2,80,0,17,3,3,17,11,11,8
33,Không,Thường_xuyên_công_tác,1296,Nghiên_cứu_và_Phát_triển,6,3,Khoa_học_sự_sống,1,692,3,Nam,30,3,2,Đại_diện_chăm_sóc_sức_khỏe,4,Ly_hôn,7725,5335,3,Có,Không,23,4,3,80,1,15,2,1,13,11,4,7
54,Không,Ít_khi_công_tác,397,Nhân_sự,19,4,Y_khoa,1,698,3,Nam,88,3,3,Nhân_sự,2,Đã_kết_hôn,10725,6729,2,Có,Không,15,3,3,80,1,16,1,4,9,7,7,1
36,Không,Ít_khi_công_tác,913,Nghiên_cứu_và_Phát_triển,9,2,Y_khoa,1,699,2,Nam,48,2,2,Giám_đốc_sản_xuất,2,Ly_hôn,8847,13934,2,Có,Có,11,3,3,80,1,13,2,3,3,2,0,2
27,Không,Ít_khi_công_tác,1115,Nghiên_cứu_và_Phát_triển,3,4,Y_khoa,1,700,1,Nam,54,2,1,Nhà_nghiên_cứu_khoa_học,4,Độc_thân,2045,15174,0,Có,Không,13,3,4,80,0,5,0,3,4,2,1,1
20,Có,Ít_khi_công_tác,1362,Nghiên_cứu_và_Phát_triển,10,1,Y_khoa,1,701,4,Nam,32,3,1,Nhà_nghiên_cứu_khoa_học,3,Độc_thân,1009,26999,1,Có,Có,11,3,4,80,0,1,5,3,1,0,1,1
33,Có,Thường_xuyên_công_tác,1076,Nghiên_cứu_và_Phát_triển,3,3,Khoa_học_sự_sống,1,702,1,Nam,70,3,1,Nhà_nghiên_cứu_khoa_học,1,Độc_thân,3348,3164,1,Có,Có,11,3,1,80,0,10,3,3,10,8,9,7
35,Không,Không_công_tác,727,Nghiên_cứu_và_Phát_triển,3,3,Khoa_học_sự_sống,1,704,3,Nam,41,2,1,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Đã_kết_hôn,1281,16900,1,Có,Không,18,3,3,80,2,1,3,3,1,0,0,0
23,Không,Ít_khi_công_tác,885,Nghiên_cứu_và_Phát_triển,4,3,Y_khoa,1,705,1,Nam,58,4,1,Nhà_nghiên_cứu_khoa_học,1,Đã_kết_hôn,2819,8544,2,Có,Không,16,3,1,80,1,5,3,4,3,2,0,2
25,Không,Ít_khi_công_tác,810,Kinh_doanh,8,3,Khoa_học_sự_sống,1,707,4,Nam,57,4,2,Chuyên_viên_kinh_doanh,2,Đã_kết_hôn,4851,15678,0,Có,Không,22,4,3,80,1,4,4,3,3,2,1,2
38,Không,Ít_khi_công_tác,243,Kinh_doanh,7,4,Tiếp_thị,1,709,4,Nữ,46,2,2,Chuyên_viên_kinh_doanh,4,Độc_thân,4028,7791,0,Có,Không,20,4,1,80,0,8,2,3,7,7,0,5
29,Không,Thường_xuyên_công_tác,806,Nghiên_cứu_và_Phát_triển,1,4,Khoa_học_sự_sống,1,710,2,Nam,76,1,1,Nhà_nghiên_cứu_khoa_học,4,Ly_hôn,2720,18959,1,Có,Không,18,3,4,80,1,10,5,3,10,7,2,8
48,Không,Ít_khi_công_tác,817,Kinh_doanh,2,1,Tiếp_thị,1,712,2,Nam,56,4,2,Chuyên_viên_kinh_doanh,2,Đã_kết_hôn,8120,18597,3,Có,Không,12,3,4,80,0,12,3,3,2,2,2,2
27,Không,Thường_xuyên_công_tác,1410,Kinh_doanh,3,1,Y_khoa,1,714,4,Nữ,71,4,2,Chuyên_viên_kinh_doanh,4,Ly_hôn,4647,16673,1,Có,Có,20,4,2,80,2,6,3,3,6,5,0,4
37,Không,Ít_khi_công_tác,1225,Nghiên_cứu_và_Phát_triển,10,2,Khoa_học_sự_sống,1,715,4,Nam,80,4,1,Nhà_nghiên_cứu_khoa_học,4,Độc_thân,4680,15232,3,Có,Không,17,3,1,80,0,4,2,3,1,0,0,0
50,Không,Ít_khi_công_tác,1207,Nghiên_cứu_và_Phát_triển,28,1,Y_khoa,1,716,4,Nam,74,4,1,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Đã_kết_hôn,3221,3297,1,Có,Có,11,3,3,80,3,20,3,3,20,8,3,8
34,Không,Ít_khi_công_tác,1442,Nghiên_cứu_và_Phát_triển,9,3,Y_khoa,1,717,4,Nữ,46,2,3,Đại_diện_chăm_sóc_sức_khỏe,2,Độc_thân,8621,17654,1,Có,Không,14,3,2,80,0,9,3,4,8,7,7,7
24,Có,Ít_khi_công_tác,693,Kinh_doanh,3,2,Khoa_học_sự_sống,1,720,1,Nữ,65,3,2,Chuyên_viên_kinh_doanh,3,Độc_thân,4577,24785,9,Có,Không,14,3,1,80,0,4,3,3,2,2,2,0
39,Không,Ít_khi_công_tác,408,Nghiên_cứu_và_Phát_triển,2,4,Bằng_kỹ_thuật,1,721,4,Nữ,80,2,2,Đại_diện_chăm_sóc_sức_khỏe,3,Độc_thân,4553,20978,1,Có,Không,11,3,1,80,0,20,4,3,20,7,11,10
32,Không,Ít_khi_công_tác,929,Kinh_doanh,10,3,Tiếp_thị,1,722,4,Nam,55,3,2,Chuyên_viên_kinh_doanh,4,Độc_thân,5396,21703,1,Có,Không,12,3,4,80,0,10,2,2,10,7,0,8
50,Có,Thường_xuyên_công_tác,562,Kinh_doanh,8,2,Bằng_kỹ_thuật,1,723,2,Nam,50,3,2,Chuyên_viên_kinh_doanh,3,Đã_kết_hôn,6796,23452,3,Có,Có,14,3,1,80,1,18,4,3,4,3,1,3
38,Không,Ít_khi_công_tác,827,Nghiên_cứu_và_Phát_triển,1,4,Khoa_học_sự_sống,1,724,2,Nữ,33,4,2,Đại_diện_chăm_sóc_sức_khỏe,4,Độc_thân,7625,19383,0,Có,Không,13,3,3,80,0,10,4,2,9,7,1,8
27,Không,Ít_khi_công_tác,608,Nghiên_cứu_và_Phát_triển,1,2,Khoa_học_sự_sống,1,725,3,Nữ,68,3,3,Giám_đốc_sản_xuất,1,Đã_kết_hôn,7412,6009,1,Có,Không,11,3,4,80,0,9,3,3,9,7,0,7
32,Không,Ít_khi_công_tác,1018,Nghiên_cứu_và_Phát_triển,3,2,Khoa_học_sự_sống,1,727,3,Nữ,39,3,3,Giám_đốc_nghiên_cứu,4,Độc_thân,11159,19373,3,Có,Không,15,3,4,80,0,10,6,3,7,7,7,7
47,Không,Ít_khi_công_tác,703,Kinh_doanh,14,4,Tiếp_thị,1,728,4,Nam,42,3,2,Chuyên_viên_kinh_doanh,1,Độc_thân,4960,11825,2,Có,Không,12,3,4,80,0,20,2,3,7,7,1,7
40,Không,Thường_xuyên_công_tác,580,Kinh_doanh,5,4,Khoa_học_sự_sống,1,729,4,Nam,48,2,3,Chuyên_viên_kinh_doanh,1,Đã_kết_hôn,10475,23772,5,Có,Có,21,4,3,80,1,20,2,3,18,13,1,12
53,Không,Ít_khi_công_tác,970,Nghiên_cứu_và_Phát_triển,7,3,Khoa_học_sự_sống,1,730,3,Nam,59,4,4,Giám_đốc_nghiên_cứu,3,Đã_kết_hôn,14814,13514,3,Có,Không,19,3,3,80,0,32,3,3,5,1,1,3
41,Không,Ít_khi_công_tác,427,Nhân_sự,10,4,Nhân_sự,1,731,2,Nam,73,2,5,Quản_lý,4,Ly_hôn,19141,8861,3,Có,Không,15,3,2,80,3,23,2,2,21,6,12,6
60,Không,Ít_khi_công_tác,1179,Kinh_doanh,16,4,Tiếp_thị,1,732,1,Nam,84,3,2,Chuyên_viên_kinh_doanh,1,Độc_thân,5405,11924,8,Có,Không,14,3,4,80,0,10,1,3,2,2,2,2
27,Không,Thường_xuyên_công_tác,294,Nghiên_cứu_và_Phát_triển,10,2,Khoa_học_sự_sống,1,733,4,Nam,32,3,3,Giám_đốc_sản_xuất,1,Ly_hôn,8793,4809,1,Có,Không,21,4,3,80,2,9,4,2,9,7,1,7
41,Không,Ít_khi_công_tác,314,Nhân_sự,1,3,Nhân_sự,1,734,4,Nam,59,2,5,Quản_lý,3,Đã_kết_hôn,19189,19562,1,Có,Không,12,3,2,80,1,22,3,3,22,7,2,10
50,Không,Ít_khi_công_tác,316,Kinh_doanh,8,4,Tiếp_thị,1,738,4,Nam,54,3,1,Đại_diện_kinh_doanh,2,Đã_kết_hôn,3875,9983,7,Có,Không,15,3,4,80,1,4,2,3,2,2,2,2
28,Có,Ít_khi_công_tác,654,Nghiên_cứu_và_Phát_triển,1,2,Khoa_học_sự_sống,1,741,1,Nữ,67,1,1,Nhà_nghiên_cứu_khoa_học,2,Độc_thân,2216,3872,7,Có,Có,13,3,4,80,0,10,4,3,7,7,3,7
36,Không,Không_công_tác,427,Nghiên_cứu_và_Phát_triển,8,3,Khoa_học_sự_sống,1,742,1,Nữ,63,4,3,Giám_đốc_nghiên_cứu,1,Đã_kết_hôn,11713,20335,9,Có,Không,14,3,1,80,1,10,2,3,8,7,0,5
38,Không,Ít_khi_công_tác,168,Nghiên_cứu_và_Phát_triển,1,3,Khoa_học_sự_sống,1,743,3,Nữ,81,3,3,Giám_đốc_sản_xuất,3,Độc_thân,7861,15397,4,Có,Có,14,3,4,80,0,10,4,4,1,0,0,0
44,Không,Không_công_tác,381,Nghiên_cứu_và_Phát_triển,24,3,Y_khoa,1,744,1,Nam,49,1,1,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Độc_thân,3708,2104,2,Có,Không,14,3,3,80,0,9,5,3,5,2,1,4
47,Không,Thường_xuyên_công_tác,217,Kinh_doanh,3,3,Y_khoa,1,746,4,Nữ,49,3,4,Chuyên_viên_kinh_doanh,3,Ly_hôn,13770,10225,9,Có,Có,12,3,4,80,2,28,2,2,22,2,11,13
30,Không,Ít_khi_công_tác,501,Kinh_doanh,27,5,Tiếp_thị,1,747,3,Nam,99,3,2,Chuyên_viên_kinh_doanh,4,Ly_hôn,5304,25275,7,Có,Không,23,4,4,80,1,10,2,2,8,7,7,7
29,Không,Ít_khi_công_tác,1396,Kinh_doanh,10,3,Khoa_học_sự_sống,1,749,3,Nam,99,3,1,Đại_diện_kinh_doanh,3,Độc_thân,2642,2755,1,Có,Không,11,3,3,80,0,1,6,3,1,0,0,0
42,Có,Thường_xuyên_công_tác,933,Nghiên_cứu_và_Phát_triển,19,3,Y_khoa,1,752,3,Nam,57,4,1,Nhà_nghiên_cứu_khoa_học,3,Ly_hôn,2759,20366,6,Có,Có,12,3,4,80,0,7,2,3,2,2,2,2
43,Không,Thường_xuyên_công_tác,775,Kinh_doanh,15,3,Khoa_học_sự_sống,1,754,4,Nam,47,2,2,Chuyên_viên_kinh_doanh,4,Đã_kết_hôn,6804,23683,3,Có,Không,18,3,3,80,1,7,5,3,2,2,2,2
34,Không,Ít_khi_công_tác,970,Nghiên_cứu_và_Phát_triển,8,2,Y_khoa,1,757,2,Nữ,96,3,2,Đại_diện_chăm_sóc_sức_khỏe,3,Độc_thân,6142,7360,3,Có,Không,11,3,4,80,0,10,2,3,5,1,4,3
23,Không,Ít_khi_công_tác,650,Nghiên_cứu_và_Phát_triển,9,1,Y_khoa,1,758,2,Nam,37,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,1,Đã_kết_hôn,2500,4344,1,Có,Không,14,3,4,80,1,5,2,4,4,3,0,2
39,Không,Ít_khi_công_tác,141,Nhân_sự,3,3,Nhân_sự,1,760,3,Nữ,44,4,2,Nhân_sự,2,Đã_kết_hôn,6389,18767,9,Có,Không,15,3,3,80,1,12,3,1,8,3,3,6
56,Không,Ít_khi_công_tác,832,Nghiên_cứu_và_Phát_triển,9,3,Y_khoa,1,762,3,Nam,81,3,4,Đại_diện_chăm_sóc_sức_khỏe,4,Đã_kết_hôn,11103,20420,7,Có,Không,11,3,3,80,0,30,1,2,10,7,1,1
40,Không,Ít_khi_công_tác,804,Nghiên_cứu_và_Phát_triển,2,1,Y_khoa,1,763,4,Nữ,86,2,1,Nhà_nghiên_cứu_khoa_học,4,Độc_thân,2342,22929,0,Có,Có,20,4,4,80,0,5,2,2,4,2,2,3
27,Không,Ít_khi_công_tác,975,Nghiên_cứu_và_Phát_triển,7,3,Y_khoa,1,764,4,Nữ,55,2,2,Đại_diện_chăm_sóc_sức_khỏe,1,Độc_thân,6811,23398,8,Có,Không,19,3,1,80,0,9,2,1,7,6,0,7
29,Không,Ít_khi_công_tác,1090,Kinh_doanh,10,3,Tiếp_thị,1,766,4,Nam,83,3,1,Đại_diện_kinh_doanh,2,Ly_hôn,2297,17967,1,Có,Không,14,3,4,80,2,2,2,3,2,2,2,2
53,Không,Ít_khi_công_tác,346,Nghiên_cứu_và_Phát_triển,6,3,Khoa_học_sự_sống,1,769,4,Nam,86,3,2,Kỹ_thuật_viên_phòng_thí_nghiệm,4,Độc_thân,2450,10919,2,Có,Không,17,3,4,80,0,19,4,3,2,2,2,2
35,Không,Không_công_tác,1225,Nghiên_cứu_và_Phát_triển,2,4,Khoa_học_sự_sống,1,771,4,Nữ,61,3,2,Đại_diện_chăm_sóc_sức_khỏe,1,Ly_hôn,5093,4761,2,Có,Không,11,3,1,80,1,16,2,4,1,0,0,0
32,Không,Thường_xuyên_công_tác,430,Nghiên_cứu_và_Phát_triển,24,4,Khoa_học_sự_sống,1,772,1,Nam,80,3,2,Kỹ_thuật_viên_phòng_thí_nghiệm,4,Đã_kết_hôn,5309,21146,1,Có,Không,15,3,4,80,2,10,2,3,10,8,4,7
38,Không,Ít_khi_công_tác,268,Nghiên_cứu_và_Phát_triển,2,5,Y_khoa,1,773,4,Nam,92,3,1,Nhà_nghiên_cứu_khoa_học,3,Đã_kết_hôn,3057,20471,6,Có,Có,13,3,2,80,1,6,0,1,1,0,0,1
34,Không,Ít_khi_công_tác,167,Nghiên_cứu_và_Phát_triển,8,5,Khoa_học_sự_sống,1,775,2,Nữ,32,3,2,Giám_đốc_sản_xuất,1,Ly_hôn,5121,4187,3,Có,Không,14,3,3,80,1,7,3,3,0,0,0,0
52,Không,Ít_khi_công_tác,621,Kinh_doanh,3,4,Tiếp_thị,1,776,3,Nam,31,2,4,Quản_lý,1,Đã_kết_hôn,16856,10084,1,Có,Không,11,3,1,80,0,34,3,4,34,6,1,16
33,Có,Ít_khi_công_tác,527,Nghiên_cứu_và_Phát_triển,1,4,Khác,1,780,4,Nam,63,3,1,Nhà_nghiên_cứu_khoa_học,4,Độc_thân,2686,5207,1,Có,Có,13,3,3,80,0,10,2,2,10,9,7,8
25,Không,Ít_khi_công_tác,883,Kinh_doanh,26,1,Y_khoa,1,781,3,Nữ,32,3,2,Chuyên_viên_kinh_doanh,4,Độc_thân,6180,22807,1,Có,Không,23,4,2,80,0,6,5,2,6,5,1,4
45,Không,Ít_khi_công_tác,954,Kinh_doanh,2,2,Bằng_kỹ_thuật,1,783,2,Nam,46,1,2,Đại_diện_kinh_doanh,3,Độc_thân,6632,12388,0,Có,Không,13,3,1,80,0,9,3,3,8,7,3,1
23,Không,Ít_khi_công_tác,310,Nghiên_cứu_và_Phát_triển,10,1,Y_khoa,1,784,1,Nam,79,4,1,Nhà_nghiên_cứu_khoa_học,3,Độc_thân,3505,19630,1,Có,Không,18,3,4,80,0,2,3,3,2,2,0,2
47,Có,Thường_xuyên_công_tác,719,Kinh_doanh,27,2,Khoa_học_sự_sống,1,785,2,Nữ,77,4,2,Chuyên_viên_kinh_doanh,3,Độc_thân,6397,10339,4,Có,Có,12,3,4,80,0,8,2,3,5,4,1,3
34,Không,Ít_khi_công_tác,304,Kinh_doanh,2,3,Khác,1,786,4,Nam,60,3,2,Chuyên_viên_kinh_doanh,4,Độc_thân,6274,18686,1,Có,Không,22,4,3,80,0,6,5,3,6,5,1,4
55,Có,Ít_khi_công_tác,725,Nghiên_cứu_và_Phát_triển,2,3,Y_khoa,1,787,4,Nam,78,3,5,Quản_lý,1,Đã_kết_hôn,19859,21199,5,Có,Có,13,3,4,80,1,24,2,3,5,2,1,4
36,Không,Không_công_tác,1434,Kinh_doanh,8,4,Khoa_học_sự_sống,1,789,1,Nam,76,2,3,Chuyên_viên_kinh_doanh,1,Độc_thân,7587,14229,1,Có,Không,15,3,2,80,0,10,1,3,10,7,0,9
52,Không,Không_công_tác,715,Nghiên_cứu_và_Phát_triển,19,4,Y_khoa,1,791,4,Nam,41,3,1,Nhà_nghiên_cứu_khoa_học,4,Đã_kết_hôn,4258,26589,0,Có,Không,18,3,1,80,1,5,3,3,4,3,1,2
26,Không,Thường_xuyên_công_tác,575,Nghiên_cứu_và_Phát_triển,1,2,Khoa_học_sự_sống,1,792,1,Nữ,71,1,1,Kỹ_thuật_viên_phòng_thí_nghiệm,4,Ly_hôn,4364,5288,3,Có,Không,14,3,1,80,1,5,2,3,2,2,2,0
29,Không,Ít_khi_công_tác,657,Nghiên_cứu_và_Phát_triển,27,3,Y_khoa,1,793,2,Nữ,66,3,2,Đại_diện_chăm_sóc_sức_khỏe,3,Đã_kết_hôn,4335,25549,4,Có,Không,12,3,1,80,1,11,3,2,8,7,1,1
26,Có,Ít_khi_công_tác,1146,Kinh_doanh,8,3,Bằng_kỹ_thuật,1,796,4,Nam,38,2,2,Chuyên_viên_kinh_doanh,1,Độc_thân,5326,3064,6,Có,Không,17,3,3,80,0,6,2,2,4,3,1,2
34,Không,Ít_khi_công_tác,182,Nghiên_cứu_và_Phát_triển,1,4,Khoa_học_sự_sống,1,797,2,Nữ,72,4,1,Nhà_nghiên_cứu_khoa_học,4,Độc_thân,3280,13551,2,Có,Không,16,3,3,80,0,10,2,3,4,2,1,3
54,Không,Ít_khi_công_tác,376,Nghiên_cứu_và_Phát_triển,19,4,Y_khoa,1,799,4,Nữ,95,3,2,Giám_đốc_sản_xuất,1,Ly_hôn,5485,22670,9,Có,Có,11,3,2,80,2,9,4,3,5,3,1,4
27,Không,Thường_xuyên_công_tác,829,Kinh_doanh,8,1,Tiếp_thị,1,800,3,Nam,84,3,2,Chuyên_viên_kinh_doanh,4,Đã_kết_hôn,4342,24008,0,Có,Không,19,3,2,80,1,5,3,3,4,2,1,1
37,Không,Ít_khi_công_tác,571,Nghiên_cứu_và_Phát_triển,10,1,Khoa_học_sự_sống,1,802,4,Nữ,82,3,1,Nhà_nghiên_cứu_khoa_học,1,Ly_hôn,2782,19905,0,Có,Có,13,3,2,80,2,6,3,2,5,3,4,3
38,Không,Thường_xuyên_công_tác,240,Nghiên_cứu_và_Phát_triển,2,4,Khoa_học_sự_sống,1,803,1,Nữ,75,4,2,Giám_đốc_sản_xuất,1,Độc_thân,5980,26085,6,Có,Có,12,3,4,80,0,17,2,3,15,7,4,12
34,Không,Ít_khi_công_tác,121,Nghiên_cứu_và_Phát_triển,2,4,Y_khoa,1,804,3,Nữ,86,2,1,Nhà_nghiên_cứu_khoa_học,1,Độc_thân,4381,7530,1,Có,Không,11,3,3,80,0,6,3,3,6,5,1,3
35,Không,Ít_khi_công_tác,384,Kinh_doanh,8,4,Khoa_học_sự_sống,1,805,1,Nữ,72,3,1,Đại_diện_kinh_doanh,4,Đã_kết_hôn,2572,20317,1,Có,Không,16,3,2,80,1,3,1,2,3,2,0,2
30,Không,Ít_khi_công_tác,921,Nghiên_cứu_và_Phát_triển,1,3,Khoa_học_sự_sống,1,806,4,Nam,38,1,1,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Đã_kết_hôn,3833,24375,3,Có,Không,21,4,3,80,2,7,2,3,2,2,0,2
40,Không,Thường_xuyên_công_tác,791,Nghiên_cứu_và_Phát_triển,2,2,Y_khoa,1,807,3,Nữ,38,4,2,Đại_diện_chăm_sóc_sức_khỏe,2,Đã_kết_hôn,4244,9931,1,Có,Không,24,4,4,80,1,8,2,3,8,7,3,7
34,Không,Ít_khi_công_tác,1111,Kinh_doanh,8,2,Khoa_học_sự_sống,1,808,3,Nữ,93,3,2,Chuyên_viên_kinh_doanh,1,Đã_kết_hôn,6500,13305,5,Có,Không,17,3,2,80,1,6,1,3,3,2,1,2
42,Không,Thường_xuyên_công_tác,570,Nghiên_cứu_và_Phát_triển,8,3,Khoa_học_sự_sống,1,809,2,Nam,66,3,5,Quản_lý,4,Ly_hôn,18430,16225,1,Có,Không,13,3,2,80,1,24,4,2,24,7,14,9
23,Có,Ít_khi_công_tác,1243,Nghiên_cứu_và_Phát_triển,6,3,Khoa_học_sự_sống,1,811,3,Nam,63,4,1,Kỹ_thuật_viên_phòng_thí_nghiệm,1,Đã_kết_hôn,1601,3445,1,Có,Có,21,4,3,80,2,1,2,3,0,0,0,0
24,Không,Không_công_tác,1092,Nghiên_cứu_và_Phát_triển,9,3,Khoa_học_sự_sống,1,812,3,Nam,60,2,1,Kỹ_thuật_viên_phòng_thí_nghiệm,2,Ly_hôn,2694,26551,1,Có,Không,11,3,3,80,3,1,4,3,1,0,0,0
52,Không,Ít_khi_công_tác,1325,Nghiên_cứu_và_Phát_triển,11,4,Khoa_học_sự_sống,1,813,4,Nữ,82,3,2,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Đã_kết_hôn,3149,21821,8,Có,Không,20,4,2,80,1,9,3,3,5,2,1,4
50,Không,Ít_khi_công_tác,691,Nghiên_cứu_và_Phát_triển,2,3,Y_khoa,1,815,3,Nam,64,3,4,Giám_đốc_nghiên_cứu,3,Đã_kết_hôn,17639,6881,5,Có,Không,16,3,4,80,0,30,3,3,4,3,0,3
29,Có,Ít_khi_công_tác,805,Nghiên_cứu_và_Phát_triển,1,2,Khoa_học_sự_sống,1,816,2,Nữ,36,2,1,Kỹ_thuật_viên_phòng_thí_nghiệm,1,Đã_kết_hôn,2319,6689,1,Có,Có,11,3,4,80,1,1,1,3,1,0,0,0
33,Không,Ít_khi_công_tác,213,Nghiên_cứu_và_Phát_triển,7,3,Y_khoa,1,817,3,Nam,49,3,3,Giám_đốc_nghiên_cứu,3,Đã_kết_hôn,11691,25995,0,Có,Không,11,3,4,80,0,14,3,4,13,9,3,7
33,Có,Ít_khi_công_tác,118,Kinh_doanh,16,3,Tiếp_thị,1,819,1,Nữ,69,3,2,Chuyên_viên_kinh_doanh,1,Độc_thân,5324,26507,5,Có,Không,15,3,3,80,0,6,3,3,3,2,0,2
47,Không,Ít_khi_công_tác,202,Nghiên_cứu_và_Phát_triển,2,2,Khác,1,820,3,Nữ,33,3,4,Quản_lý,4,Đã_kết_hôn,16752,12982,1,Có,Có,11,3,3,80,1,26,3,2,26,14,3,0
36,Không,Ít_khi_công_tác,676,Nghiên_cứu_và_Phát_triển,1,3,Khác,1,823,3,Nữ,35,3,2,Giám_đốc_sản_xuất,2,Đã_kết_hôn,5228,23361,0,Có,Không,15,3,1,80,1,10,2,3,9,7,0,5
29,Không,Ít_khi_công_tác,1252,Nghiên_cứu_và_Phát_triển,23,2,Khoa_học_sự_sống,1,824,3,Nam,81,4,1,Nhà_nghiên_cứu_khoa_học,3,Đã_kết_hôn,2700,23779,1,Có,Không,24,4,3,80,1,10,3,3,10,7,0,7
58,Có,Ít_khi_công_tác,286,Nghiên_cứu_và_Phát_triển,2,4,Khoa_học_sự_sống,1,825,4,Nam,31,3,5,Giám_đốc_nghiên_cứu,2,Độc_thân,19246,25761,7,Có,Có,12,3,4,80,0,40,2,3,31,15,13,8
35,Không,Ít_khi_công_tác,1258,Nghiên_cứu_và_Phát_triển,1,4,Khoa_học_sự_sống,1,826,4,Nữ,40,4,1,Nhà_nghiên_cứu_khoa_học,3,Độc_thân,2506,13301,3,Có,Không,13,3,3,80,0,7,0,3,2,2,2,2
42,Không,Ít_khi_công_tác,932,Nghiên_cứu_và_Phát_triển,1,2,Khoa_học_sự_sống,1,827,4,Nữ,43,2,2,Giám_đốc_sản_xuất,4,Đã_kết_hôn,6062,4051,9,Có,Có,13,3,4,80,1,8,4,3,4,3,0,2
28,Có,Ít_khi_công_tác,890,Nghiên_cứu_và_Phát_triển,2,4,Y_khoa,1,828,3,Nam,46,3,1,Nhà_nghiên_cứu_khoa_học,3,Độc_thân,4382,16374,6,Có,Không,17,3,4,80,0,5,3,2,2,2,2,1
36,Không,Ít_khi_công_tác,1041,Nhân_sự,13,3,Nhân_sự,1,829,3,Nam,36,3,1,Nhân_sự,2,Đã_kết_hôn,2143,25527,4,Có,Không,13,3,2,80,1,8,2,3,5,2,0,4
